Name	GC-MF-9021-P-WCL-R1	GC-MF-9021-P-NUC-R1	GC-MF-9021-P-CYT-R1	GC-MF-9021-P-MEB-R1	GC-MF-9021-P-WCL-R2	GC-MF-9021-P-NUC-R2	GC-MF-9021-P-CYT-R2	GC-MF-9021-P-MEB-R2	GC-MF-9021-CA-WCL-R1	GC-MF-9021-CA-NUC-R1	GC-MF-9021-CA-CYT-R1	GC-MF-9021-CA-MEB-R1	GC-MF-9021-CA-WCL-R2	GC-MF-9021-CA-NUC-R2	GC-MF-9021-CA-CYT-R2	GC-MF-9021-CA-MEB-R2	
ENST00000545188.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662138.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000545750.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668827.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000539116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000541391.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670328.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000566533.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000562452.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666521.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654509.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658316.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665768.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665407.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653609.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655587.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662782.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654963.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656844.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654839.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653157.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668422.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653236.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664262.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654796.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658289.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655616.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667098.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000580378.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671001.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667177.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661027.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654302.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661123.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656406.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670689.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670176.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659973.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000558785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000423033.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000594642.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000431077.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000423712.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000443162.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000450016.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000440858.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000608450.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000539987.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000608199.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668433.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665218.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000612250.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000417843.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000650308.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000647895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657109.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013787	0	0	
ENST00000662162.1	0	0	0	0	0	0	0	0	0	0	0.033501	0	0	0	0	0	
ENST00000668010.1	0	0	0	0	0	0	0	0	0	0.003214	0	0	0	0	0	0	
ENST00000669986.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000416191.2	0	0	0	0	0	0	0	0	0.005725	0	0	0	0	0	0	0	
ENST00000652903.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659667.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641293.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000543925.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000545474.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000568457.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000556834.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000538041.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000607014.1	0	0.0057	0	0	0	0	0	0	0	0.010889	0.276492	0.039822	0	0.056118	1.221943	0	
ENST00000573866.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000500381.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000549278.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000532626.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000584365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000399087.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000610215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000567102.1	0	0.048547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652416.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000573168.1	0	0.003178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606921.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000530550.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000530792.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000603012.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000529491.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668494.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000553603.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000511962.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664541.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654508.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669079.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000369071.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000623529.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000509641.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000507808.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652645.1	0	0	0	0.05462	0	0	0	0.025996	0.02961	0.03904	0.334791	0.054711	0	0.036976	0	0	
ENST00000508135.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000651343.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000509824.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000508292.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000317122.2	0	0	0	0	0	0	0	0	0.006984	0.005384	0	0	0	0	0	0	
ENST00000508255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000611513.1	0	0	0	0	0	0	0	0	0	0.008009	0.30469	0.008794	0	0.010331	0.896115	0	
ENST00000514201.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000548280.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000613658.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000617518.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000618591.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661212.1	0	0	0	0	0	0	0	0	0	0.004525	0	0	0	0	0.507351	0	
ENST00000659883.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665554.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655330.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663713.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657662.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659044.1	0	0	0	0	0	0	0	0	0	0	0	0.002946	0	0	0	0	
ENST00000549742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661416.1	0	0	0	0	0	0	0	0	0	0.00341	0.027736	0.001372	0.005206	0.010818	0.350663	0	
ENST00000628194.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000598981.5	0	0.004022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000648536.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000630905.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000451706.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000610133.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000608667.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000456120.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000558818.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000559570.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000636604.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000637220.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000636893.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000637351.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000637817.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000636346.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000636353.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664281.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654854.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000658593.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000551395.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000546560.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000549487.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000515556.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000513379.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000427584.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000503403.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000513280.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654696.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667953.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661414.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000444567.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000438963.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000605549.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663233.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000578427.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000439076.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000605725.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000608028.1	0	0	0	0	0	0	0	0	0	0.001327	0	0	0	0	0	0	
ENST00000582939.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000580845.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000577694.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664630.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659662.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000577935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659442.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000577704.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000570024.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000565451.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000569726.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000435412.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000537250.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000535315.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000540652.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000539653.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000538294.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000511935.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000546198.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000537298.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000544557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000355869.2	0	0	0	0	0	0	0	0	0	0.04369	0	0.008102	0.027438	0	0.621152	0	
ENST00000453206.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000458254.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000511174.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000478845.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000545709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000578482.1	0	0.034674	3.098108	0.130129	0	0.047589	0	0	0	0.049031	3.13295	0.178498	0	0	8.385895	0	
ENST00000558616.1	0	0	0	0.13075	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000564211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000616754.1	0	0.023928	0	0	0	0	0	0	0	0.059719	0.506242	0.232698	0	0.102434	1.121303	0	
ENST00000555115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000513551.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000510941.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000510371.5	0	0.021648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000503232.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662149.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000653955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000559672.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000560011.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000559909.1	0	0	0	0	0	0	0	0	0	0	0.234248	0	0	0	0	0	
ENST00000558938.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000513836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000509782.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000671471.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000512911.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000514707.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000507912.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655838.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000670153.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660037.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669647.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669862.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665406.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664747.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000559899.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000606834.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000502668.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000648999.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641266.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000641755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000576842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000570245.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000567534.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665157.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666836.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661531.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666019.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000666352.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663343.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661631.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669971.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661857.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654497.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662292.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657894.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655464.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662402.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665312.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655070.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000655469.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657102.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669828.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000661269.1	0	0	0	0	0	0	0	0	0	0.003419	0	0	0	0	0	0	
ENST00000569986.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000559003.5	0	0	0	0	0	0	0	0.034211	0	0	0	0	0	0	0	0	
ENST00000560344.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000561404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000663463.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000556734.1	0	0	0	0	0	0	0	0	0	0	0	0.018315	0	0	0	0	
ENST00000563098.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000595595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000565563.1	0	0	0	0	0	0	0	0	0	0.002956	0	0	0	0	0	0	
ENST00000591742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000586389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652152.1	0	0	0	0.006776	0	0	0	0	0	0.001135	0	0	0	0.005857	0	0	
ENST00000592906.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669349.1	0	0	0	0	0	0	0	0	0	0	0	0.003096	0	0	0	0	
ENST00000520572.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665898.1	0	0.002073	0	0.007072	0	0	0	0	0	0.00118	0.029918	0	0	0	0.131933	0	
ENST00000663158.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000662059.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000654797.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000607849.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000451298.1	0	0	0	0	0	0	0	0	0	0.00117	0.029684	0	0	0	0.1309	0	
ENST00000453179.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000665572.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000668439.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000423504.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000438816.2	0	0	0	0	0	0.001393	0	0	0	0.001413	0	0	0	0	0	0	
ENST00000663071.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000432064.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000439870.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000417692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000652651.1	0	0	0	0.007496	0	0	0	0	0	0.002509	0.030583	0	0	0	0.13909	0	
ENST00000619282.1	0	0	0	0	0	0	0	0	0	0	0	0.011309	0	0	0	0	
ENST00000446001.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000605595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000605051.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000667791.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000583706.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000579251.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664179.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000657343.1	0	0	0	0	0	0	0	0	0	0.003728	0.0946	0.032732	0	0	0	0	
ENST00000650159.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000552028.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000669074.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000659312.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660033.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000552439.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000419666.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000660673.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000664733.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000656598.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000535153.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000422118.1	0	0	0	0.10049	0	0	0	0	0.023082	0.006044	0.153468	0	0	0.031141	0	0	
ENST00000440341.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ENST00000551227.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
